type,code,name_km,name_en,province_code,district_code,commune_code
ភូមិ,03080804,ភូមិ ទី៤,Phum Ti Buon,03,0308,030808
ភូមិ,03080805,ភូមិ ទី៥,Phum Ti Pram,03,0308,030808
ភូមិ,03080806,ភូមិ ទី៦,Phum Ti Prammuoy,03,0308,030808
ភូមិ,03080807,ភូមិ ទី៧,Phum Ti Prampir,03,0308,030808
ភូមិ,03080808,ភូមិ ទី៨,Phum Ti Prambei,03,0308,030808
ភូមិ,03080809,ភូមិ ទី៩,Phum Ti Prambuon,03,0308,030808
ភូមិ,03080810,ភូមិ ទី១០,Phum Ti Dab,03,0308,030808
ភូមិ,03080811,ភូមិ ទី១១,Phum Ti Dabmuoy,03,0308,030808
ភូមិ,03080812,ភូមិ ទី១២,Phum Ti Dabpir,03,0308,030808
ភូមិ,03080813,ភូមិ ទី១៣,Phum Ti Dabbei,03,0308,030808
ភូមិ,03130101,ព្រៃខ្ជាយ,Prey Khchay,03,0313,031301
ភូមិ,03130102,ទួលចំបក់,Tuol Chambak,03,0313,031301
ភូមិ,03130103,ត្រពាំងបេង,Trapeang Beng,03,0313,031301
ភូមិ,03130104,លាងខ្សាច់,Leang Khsach,03,0313,031301
ភូមិ,03130105,ត្រពាំងបី,Trapeang Bei,03,0313,031301
ភូមិ,03130106,អូរកំបោរ,Ou Kambaor,03,0313,031301
ភូមិ,03130107,គោកស្រឡៅ,Kouk Sralau,03,0313,031301
ភូមិ,03130108,រោងគោ,Roung Kou,03,0313,031301
ភូមិ,03130109,វត្ដចាស់,Voat Chas,03,0313,031301
ភូមិ,03130110,រោលជ្រូក,Roul Chruk,03,0313,031301
ភូមិ,03130111,ព្រៃរំដេង,Prey Rumdeng,03,0313,031301
ភូមិ,03130112,សំណាក់ជើង,Samnak Cheung,03,0313,031301
ភូមិ,03130113,សំណាក់ត្បូង,Samnak Tboung,03,0313,031301
ភូមិ,03130201,កុមារាជ្យ,Komar Reach,03,0313,031302
ភូមិ,03130202,ត្រពាំងអញ្ចញ,Trapeang Anhchanh,03,0313,031302
ភូមិ,03130203,ថ្មដា,Thma Da,03,0313,031302
ភូមិ,03130204,ថ្មគោល,Thma Koul,03,0313,031302
ភូមិ,03130205,ត្រពាំងបិត,Trapeang Bet,03,0313,031302
ភូមិ,03130206,បឹងណាយ,Boeng Nay,03,0313,031302
ភូមិ,03130207,ត្រពាំងធំ,Trapeang Thum,03,0313,031302
ភូមិ,03130208,ប្រវ៉ាស់,Pravas,03,0313,031302
ភូមិ,03130209,អ្នកតាស្នឹង,Neak Ta Snoeng,03,0313,031302
ភូមិ,03130210,តាអុក,Ta Ok,03,0313,031302
ភូមិ,03130211,ក្បាលដំរី,Kbal Damrei,03,0313,031302
ភូមិ,03130212,ទួលខ្វាវ,Tuol Khvav,03,0313,031302
ភូមិ,03130213,ឈូកស,Chhuk Sa,03,0313,031302
ភូមិ,03130214,ឈើបាក់,Chheu Bak,03,0313,031302
ភូមិ,03130215,ត្រើង,Traeung,03,0313,031302
ភូមិ,03130216,ជន្លាត់ដៃ,Chonloat Dai,03,0313,031302
ភូមិ,03130217,វត្ដចាស់,Voat Chas,03,0313,031302
ភូមិ,03130301,ដៃបួន,Dai Buon,03,0313,031303
ភូមិ,03130302,ដូនដី,Doun Dei,03,0313,031303
ភូមិ,03130303,ត្រពាំងទូក,Trapeang Tuk,03,0313,031303
ភូមិ,03130304,ស្លែង,Slaeng,03,0313,031303
ភូមិ,03130305,បន្ទាយរឹង,Banteay Rueng,03,0313,031303
ភូមិ,03130306,ទួលតាកោ,Tuol Ta Kao,03,0313,031303
ភូមិ,03130307,ក្រឡោង,Kralaong,03,0313,031303
ភូមិ,03130308,អូរកំបុត,Ou Kambot,03,0313,031303
ភូមិ,03130309,ខ្វិតតូច,Khvet Touch,03,0313,031303
ភូមិ,03130310,ជ្រៃវៀន,Chrey Vien,03,0313,031303
ភូមិ,03130311,ត្រពាំងអំពិល,Trapeang Ampil,03,0313,031303
ភូមិ,03130312,តារាម,Ta Ream,03,0313,031303
ភូមិ,03130313,ក្លែងពណ៌,Klaeng Poar,03,0313,031303
ភូមិ,03130314,ទឹកនឹម,Tuek Nuem,03,0313,031303
ភូមិ,03130315,ទួលបាក់គាំ,Tuol Bak Koam,03,0313,031303
ភូមិ,03130316,ត្រពាំងសង្កែ,Trapeang Sangkae,03,0313,031303
ភូមិ,03130317,ព្រៃទទឹង,Prey Totueng,03,0313,031303
ភូមិ,03130318,ត្រពាំងព្នៅ,Trapeang Pnov,03,0313,031303
ភូមិ,03130401,ខ្វិតធំ,Khvet Thum,03,0313,031304
ភូមិ,03130402,បារាយណ៍,Baray,03,0313,031304
ភូមិ,03130403,អង្ក្រង,Angkrang,03,0313,031304
ភូមិ,03130404,តាង៉ាល,Ta Ngal,03,0313,031304
ភូមិ,03130405,អំពិលធំ,Ampil Thum,03,0313,031304
ភូមិ,03130406,ដង្កោ,Dangkao,03,0313,031304
ភូមិ,03130407,ប្រធាតុ,Pratheat,03,0313,031304
ភូមិ,03130408,កប្បាស,Kabbas,03,0313,031304
ភូមិ,03130501,ដូនឡី,Doun Lei,03,0313,031305
ភូមិ,03130502,ម្រេញ,Mrenh,03,0313,031305
ភូមិ,03130503,តាមាស,Ta Meas,03,0313,031305
ភូមិ,03130504,តាកែវ,Ta Kaev,03,0313,031305
ភូមិ,03130505,តាលៃ,Ta Ley,03,0313,031305
ភូមិ,03130506,តាម៉ូត,Ta Mout,03,0313,031305
ភូមិ,03130507,រំដួល,Rumduol,03,0313,031305
ភូមិ,03130508,ស្វាយប៉ិន,Svay Pen,03,0313,031305
ភូមិ,03130509,ក្រោយវត្ដ,Kraoy Voat,03,0313,031305
ភូមិ,03130510,ត្រពាំងពោន,Trapeang Poun,03,0313,031305
ភូមិ,03130601,អូរជ្រក,Ou Chrok,03,0313,031306
ភូមិ,03130602,ព្រៃសាក់,Prey Sak,03,0313,031306
ភូមិ,03130603,ទួលខ្ពស់,Tuol Khpos,03,0313,031306
ភូមិ,03130604,ក្រសាំងតាម៉ង់,Krasang Ta Mang,03,0313,031306
ភូមិ,03130605,ក្រូច,Krouch,03,0313,031306
ភូមិ,03130606,ថ្មី,Thmei,03,0313,031306
ភូមិ,03130607,សំរោង,Samraong,03,0313,031306
ភូមិ,03130701,គក,Kok,03,0313,031307
ភូមិ,03130702,ត្រពាំងជីនាង,Trapeang Chi Neang,03,0313,031307
ភូមិ,03130703,គោកទ្រាកើត,Kouk Trea Kaeut,03,0313,031307
ភូមិ,03130704,គោកទ្រាលិច,Kouk Trea Lech,03,0313,031307
ភូមិ,03130705,ស្ដុកអន្ទង់,Sdok Antong,03,0313,031307
ភូមិ,03130706,តាចាក់,Ta Chak,03,0313,031307
ភូមិ,03130707,មេមាំង,Me Meang,03,0313,031307
ភូមិ,03130708,តាំងគោក,Tang Kouk,03,0313,031307
ភូមិ,03130709,ល្វា,Lvea,03,0313,031307
ភូមិ,03130710,តាំងត្រពាំង,Tang Trapeang,03,0313,031307
ភូមិ,03130801,ទួលព្រិច,Tuol Prich,03,0313,031308
ភូមិ,03130802,អូរសង្កែ,Ou Sangkae,03,0313,031308
ភូមិ,03130803,កេះ,Keh,03,0313,031308
ភូមិ,03130804,ត្រពាំងឈូក,Trapeang Chhuk,03,0313,031308
ភូមិ,03130805,ណាំកិន,Nam Ken,03,0313,031308
ភូមិ,03130806,មៀន,Mien,03,0313,031308
ភូមិ,03130807,ទួលពោន,Tuol Poun,03,0313,031308
ភូមិ,03130808,ផ្កាយព្រឹក,Phkay Proek,03,0313,031308
ភូមិ,03130809,កំពង់សំរិត,Kampong Samret,03,0313,031308
ភូមិ,03130810,ក្រសាំងពុល,Krasang Pul,03,0313,031308
ភូមិ,03130811,ដំណាក់ពង្រ,Damnak Pongro,03,0313,031308
ភូមិ,03130812,កំពង់សំណាញ់,Kampong Samnanh,03,0313,031308
ភូមិ,03130813,អូរតានៅ,Ou Ta Nov,03,0313,031308
ភូមិ,03130814,ដីក្រហម,Dei Kraham,03,0313,031308
ភូមិ,03130815,ឃ្លោយទី ១,Khlouy Ti Muoy,03,0313,031308
ភូមិ,03130816,ឃ្លោយទី ២,Khlouy Ti Pir,03,0313,031308
ភូមិ,03130817,ឃ្លោយទី ៣,Khlouy Ti Bei,03,0313,031308
ភូមិ,03130818,ឃ្លោយទី ៤,Khlouy Ti Buon,03,0313,031308
ភូមិ,03130819,ត្រើង,Traeung,03,0313,031308
ភូមិ,03130901,ព្រៃឈរ,Prey Chhor,03,0313,031309
ភូមិ,03130902,សេកយំ,Sek Yum,03,0313,031309
ភូមិ,03130903,ជ្រេស,Chres,03,0313,031309
ភូមិ,03130904,សង្កែ,Sangkae,03,0313,031309
ភូមិ,03131001,សូរ្យសែន,Sour Saen,03,0313,031310
ភូមិ,03131002,អណ្ដូង,Andoung,03,0313,031310
ភូមិ,03131003,ត្រពាំងរាំង,Trapeang Reang,03,0313,031310
ភូមិ,03131004,ត្រពាំងត្នោត,Trapeang Tnaot,03,0313,031310
ភូមិ,03131005,ត្រើយអូរ,Traeuy Ou,03,0313,031310
ភូមិ,03131006,ត្រពាំងត្បាល់,Trapeang Tbal,03,0313,031310
ភូមិ,03131007,ចំបក់ថ្ម,Chambak Thma,03,0313,031310
ភូមិ,03131008,ស្វាយរ័ក្ស,Svay Reaks,03,0313,031310
ភូមិ,03131101,បន្ទាយថ្មី,Banteay Thmei,03,0313,031311
ភូមិ,03131102,តាក្រិត,Ta Kret,03,0313,031311
ភូមិ,03131103,កណ្ដោលកោង,Kandaol Kaong,03,0313,031311
ភូមិ,03131104,ឫស្សី,Ruessei,03,0313,031311
ភូមិ,03131105,ស្វាយព្រៃ,Svay Prey,03,0313,031311
ភូមិ,03131106,សំរោង,Samraong,03,0313,031311
ភូមិ,03131107,សូដី,Soudei,03,0313,031311
ភូមិ,03131108,ថ្មី,Thmei,03,0313,031311
ភូមិ,03131109,វាល,Veal,03,0313,031311
ភូមិ,03131110,ស្មេរ,Smer,03,0313,031311
ភូមិ,03131111,ព្រៃខ្ជាយ,Prey Khchay,03,0313,031311
ភូមិ,03131201,ស្រង៉ែជើង,Srangae Cheung,03,0313,031312
ភូមិ,03131202,ស្រង៉ែត្បូង,Srangae Tboung,03,0313,031312
ភូមិ,03131203,សេនសុនត្បូង,Senson Tboung,03,0313,031312
ភូមិ,03131204,សេនសុនជើង,Senson Cheung,03,0313,031312
ភូមិ,03131205,តាសរ,Ta Sar,03,0313,031312
ភូមិ,03131206,តាកុច,Ta Koch,03,0313,031312
ភូមិ,03131207,ត្រពាំងធំ,Trapeang Thum,03,0313,031312
ភូមិ,03131208,ត្រពាំងរូង,Trapeang Rung,03,0313,031312
ភូមិ,03131301,ត្រាំង,Trang,03,0313,031313
ភូមិ,03131302,អណ្ដូងតាពេជ្រ,Andoung Ta Pech,03,0313,031313
ភូមិ,03131303,ត្រពាំងបឹង,Trapeang Boeng,03,0313,031313
ភូមិ,03131304,ទួលថ្ម,Tuol Thma,03,0313,031313
ភូមិ,03131305,លិចវត្ដ,Lech Voat,03,0313,031313
ភូមិ,03131306,អណ្ដូងផ្ដៅ,Andoung Phdau,03,0313,031313
ភូមិ,03131307,ថ្មពូនកណ្ដាល,Thma Pun Kandal,03,0313,031313
ភូមិ,03131308,អណ្ដូងតាឡឹង,Andoung Ta Loeng,03,0313,031313
ភូមិ,03131309,អូរតាថុក,Ou Ta Thok,03,0313,031313
ភូមិ,03131401,តុងរ៉ុង,Tong Rong,03,0313,031314
ភូមិ,03131402,ផ្ទះខ្ពស់,Phteah Khpos,03,0313,031314
ភូមិ,03131403,ធ្នង់,Thnong,03,0313,031314
ភូមិ,03131404,ប្រាសាទ,Prasat,03,0313,031314
ភូមិ,03131405,សំរោង,Samraong,03,0313,031314
ភូមិ,03131406,ព្រះស្រុក,Preah Srok,03,0313,031314
ភូមិ,03131407,គកកណ្ដាល,Kok Kandal,03,0313,031314
ភូមិ,03131408,ទ្រមុខទី ១,Tro Mukh Ti Muoy,03,0313,031314
ភូមិ,03131409,ទ្រមុខទី ២,Tro Mukh Ti Pir,03,0313,031314
ភូមិ,03131410,ដូង,Doung,03,0313,031314
ភូមិ,03131501,កោះស្វាយ,Kaoh Svay,03,0313,031315
ភូមិ,03131502,ព្រីងបីដើម,Pring Bei Daeum,03,0313,031315
ភូមិ,03131503,ចចក,Chachak,03,0313,031315
ភូមិ,03131504,ព្រៃស្រឡៅ,Prey Sralau,03,0313,031315
ភូមិ,03131505,ពួនប្រម៉ាត់,Puon Pramat,03,0313,031315
ភូមិ,03131506,គូរ,Kur,03,0313,031315
ភូមិ,03131507,ស្បែង,Sbaeng,03,0313,031315
ភូមិ,03131508,ព្រៃស្រឡាញ,Prey Sralanh,03,0313,031315
ភូមិ,03131509,ត្រពាំងល័ក្ខ,Trapeang Leak,03,0313,031315
ភូមិ,03131510,អូរដា,Ou Da,03,0313,031315
ភូមិ,03131511,ត្រពាំងរាំង,Trapeang Reang,03,0313,031315
ភូមិ,03131512,ទួលអំពិល,Tuol Ampil,03,0313,031315
ភូមិ,03131513,តាលន,Ta Lon,03,0313,031315
ភូមិ,03131514,កោះកាភេម,Kaoh Kaphem,03,0313,031315
ភូមិ,03131515,ត្រពាំងស្វាយ,Trapeang svay,03,0313,031315
ភូមិ,03131516,អង,Ang,03,0313,031315
ភូមិ,03131517,ដូង,Doung,03,0313,031315
ភូមិ,03131518,ទន្លេស,Tonle Sa,03,0313,031315
ភូមិ,03131519,កកោះ,Kakaoh,03,0313,031315
ភូមិ,03131520,អូរដូនញា,Ou Doun Nhea,03,0313,031315
ភូមិ,03131521,ខ្វាវ,Khvav,03,0313,031315
ភូមិ,03131522,ដីឡូតិ៍,Dei Lou,03,0313,031315
ភូមិ,03131523,រលួស,Roluos,03,0313,031315
ភូមិ,03131524,ត្រពាំងក្រសាំង,Trapeang Krasang,03,0313,031315
ភូមិ,03140101,ស្យាបឹងវែង,Sya Boeng Veaeng,03,0314,031401
ភូមិ,03140102,ស្យាអំពិល,Sya Ampil,03,0314,031401
ភូមិ,03140103,បន្ទាយ,Banteay,03,0314,031401
ភូមិ,03140104,កំផ្លាក,Kamphlak,03,0314,031401
ភូមិ,03140201,ខ្នុរដូង,Khnor Doung,03,0314,031402
ភូមិ,03140202,ស្លែង,Slaeng,03,0314,031402
ភូមិ,03140203,ជីបាល,Chi Bal,03,0314,031402
ភូមិ,03140204,តាំងក្រាំង,Tang Krang,03,0314,031402
ភូមិ,03140205,ខ្យោង,Khyaong,03,0314,031402
ភូមិ,03140301,អង់,Ang,03,0314,031403
ភូមិ,03140302,ក្ងោក,Kngaok,03,0314,031403
ភូមិ,03140303,ទ្រារស,Trea Sa,03,0314,031403
ភូមិ,03140304,ខ្នារ,Khnar,03,0314,031403
ភូមិ,03140305,អំពិល,Ampil,03,0314,031403
ភូមិ,03140401,ក្បាលកោះ,Kbal Kaoh,03,0314,031404
ភូមិ,03140402,គគីរ,Kokir,03,0314,031404
ភូមិ,03140403,ចុងកោះ,Chong Kaoh,03,0314,031404
ភូមិ,03140404,ក្រូចសើច,Krouch Saeuch,03,0314,031404
ភូមិ,03140501,វាល,Veal,03,0314,031405
ភូមិ,03140502,មាន់ដប់លើ,Moan Dab Leu,03,0314,031405
ភូមិ,03140503,មាន់ដប់ក្រោម,Moan Dab Kraom,03,0314,031405
ភូមិ,03140504,កោះគោ,Kaoh Kou,03,0314,031405
ភូមិ,03140505,ជ័យ,Chey,03,0314,031405
ភូមិ,03140506,សំរោង,Samraong,03,0314,031405
ភូមិ,03140507,ប៉ុកប៉ែន,Pok Paen,03,0314,031405
ភូមិ,03140601,អូលាវ,Ou Leav,03,0314,031406
ភូមិ,03140602,ផ្ទះកណ្ដាលលើ,Phteah Kandal Leu,03,0314,031406
ភូមិ,03140603,ផ្ទះកណ្ដាលក្រោម,Phteah Kandal Kraom,03,0314,031406
ភូមិ,03140604,ចុងបឹងក្រៅ,Chong Boeng Krau,03,0314,031406
ភូមិ,03140701,ប្រាំយ៉ាម,Pram Yam,03,0314,031407
ភូមិ,03140702,ក្ដីថ្ក,Kdei Thka,03,0314,031407
ភូមិ,03140703,ជើងដឹក,Cheung Doek,03,0314,031407
ភូមិ,03140704,ជីប្រាយ,Chi Pray,03,0314,031407
ភូមិ,03140801,តាកយ,Ta Kay,03,0314,031408
ភូមិ,03140802,តាម៉ឺន,Ta Meun,03,0314,031408
ភូមិ,03140803,តាមល់,Ta Mol,03,0314,031408
ភូមិ,03140804,ចុងបឹងក្នុង,Chong Boeng Knong,03,0314,031408
ភូមិ,03140805,ព្រែកដំបូកក្រោម,Preaek Dambouk Kraom,03,0314,031408
ភូមិ,03140806,ព្រែកដំបូកលើ,Preaek Dambouk Leu,03,0314,031408
ភូមិ,03140807,ស្វាយម៉ូ,Svay Mou,03,0314,031408
ភូមិ,03140808,អំពិល,Ampil,03,0314,031408
ភូមិ,03140809,ផ្ទះវាល,Phteah Veal,03,0314,031408
ភូមិ,03140901,រកាទ្វារ,Roka Tvear,03,0314,031409
ភូមិ,03140902,ព្រែកពោធិ៍លើ,Preaek Pou Leu,03,0314,031409
ភូមិ,03140903,ព្រែកពោធិ៍ក្រោម,Preaek Pou Kraom,03,0314,031409
ភូមិ,03140904,ច្រស់,Chras,03,0314,031409
ភូមិ,03140905,ប្រថ្នល់,Prathnal,03,0314,031409
ភូមិ,03140906,គោកចារ,Kouk Char,03,0314,031409
ភូមិ,03140907,សន្ទៃ,Santey,03,0314,031409
ភូមិ,03140908,ថ្មដា,Thma Da,03,0314,031409
ភូមិ,03140909,ទូរីលើ,Turi Leu,03,0314,031409
ភូមិ,03140910,ទូរីកណ្ដាល,Turi Kandal,03,0314,031409
ភូមិ,03140911,ទូរីក្រោម,Turi Kraom,03,0314,031409
ភូមិ,03140912,ព្រៃត្បេះ,Prey Tbeh,03,0314,031409
ភូមិ,03141001,ក្សេរ,Kser,03,0314,031410
ភូមិ,03141002,អូឡេង,Ou Leng,03,0314,031410
ភូមិ,03141003,"ត្នោត ""ក""",Tnaot Ka,03,0314,031410
ភូមិ,03141004,"ត្នោត ""ខ""",Tnaot Kha,03,0314,031410
ភូមិ,03141005,"ព្រែករំដេង ""ក""",Preaek Rumdeng Ka,03,0314,031410
ភូមិ,03141006,"ព្រែករំដេង ""ខ""",Preaek Rumdeng Kha,03,0314,031410
ភូមិ,03141007,"ព្រែករំដេង ""គ""",Preaek Rumdeng Kho,03,0314,031410
ភូមិ,03141008,"ព្រែកឪជ្រឹង ""ក""",Preaek Ouv Chrueng Ka,03,0314,031410
ភូមិ,03141009,"ព្រែកឪជ្រឹង ""ខ""",Preaek Ouv Chrueng Kha,03,0314,031410
ភូមិ,03141010,"ស្វាយតានាន់ ""ក""",Svay Ta Noan Ka,03,0314,031410
ភូមិ,03141011,"ស្វាយតានាន់ ""ខ""",Svay Ta Noan Kha,03,0314,031410
ភូមិ,03141012,កំពង់ព្នៅ,Kampong Pnov,03,0314,031410
ភូមិ,03141013,តាកុច,Ta Koch,03,0314,031410
ភូមិ,03141014,តាង៉កថ្មី,Ta Ngak Thmei,03,0314,031410
ភូមិ,03141101,ត្នោតក្រោម,Tnaot Kraom,03,0314,031411
ភូមិ,03141102,ព្រៃទទឹង,Prey Totueng,03,0314,031411
ភូមិ,03141103,ឫស្សីស្រុក,Ruessei Srok,03,0314,031411
ភូមិ,03141104,ត្នោតលើ,Tnaot Leu,03,0314,031411
ភូមិ,03141201,ពោធិ៍,Pou,03,0314,031412
ភូមិ,03141202,ស្វាយ,Svay,03,0314,031412
ភូមិ,03141203,ជីប៉ោ,Chi Pao,03,0314,031412
ភូមិ,03141204,ទាហ៊ា,Tea Hea,03,0314,031412
ភូមិ,03141205,ទ្រា,Trea,03,0314,031412
ភូមិ,03141206,ខ្វិត,Khvet,03,0314,031412
ភូមិ,03141301,ស្វាយលើ,Svay Leu,03,0314,031413
ភូមិ,03141302,ស្វាយកណ្ដាល,Svay Kandal,03,0314,031413
ភូមិ,03141303,ស្វាយត្បូង,Svay Tboung,03,0314,031413
ភូមិ,03141304,ស្វាយក្រោម,Svay Kraom,03,0314,031413
ភូមិ,03141401,ទងត្រឡាច,Tong Tralach,03,0314,031414
ភូមិ,03141402,បឹងទីង,Boeng Ting,03,0314,031414
ភូមិ,03141403,ខ្ទឹង,Khtueng,03,0314,031414
ភូមិ,03141404,ចន្លាត់ដៃ,Chonloat Dai,03,0314,031414
ភូមិ,03150101,អារក្សត្នោត,Areaks Tnaot,03,0315,031501
ភូមិ,03150102,ល្វា,Lvea,03,0315,031501
ភូមិ,03150103,គីឡូ​ ៧,Kilou Prampir,03,0315,031501
ភូមិ,03150104,គីឡូ ១០,Kilou Dab,03,0315,031501
ភូមិ,03150105,បែកអន្លូង,Baek Anlung,03,0315,031501
ភូមិ,03150301,សន្ទិចកើត,Santich Kaeut,03,0315,031503
ភូមិ,03150302,សន្ទិចលិច,Santich Lech,03,0315,031503
ភូមិ,03150303,សន្ទិចកណ្ដាល,Santich Kandal,03,0315,031503
ភូមិ,03150304,ហុងប្រម៉ា,Hong Prama,03,0315,031503
ភូមិ,03150305,ជ្រៃហាយ,Chrey Hay,03,0315,031503
ភូមិ,03150306,ថ្មី,Thmei,03,0315,031503
ភូមិ,03150307,ស្រែរំដួល,Srae Rumduol,03,0315,031503
ភូមិ,03150308,តារៀម,Ta Riem,03,0315,031503
ភូមិ,03150309,ស្ដៅ,Sdau,03,0315,031503
ភូមិ,03150310,អូរពីរ,Ou Pir,03,0315,031503
ភូមិ,03150401,អូររុន,Ou Run,03,0315,031504
ភូមិ,03150402,អន្លង់សំឡី,Anlong Samlei,03,0315,031504
ភូមិ,03150403,ព្រែកទក់,Preaek Tok,03,0315,031504
ភូមិ,03150404,ខ្ពបតាងួន,Khpob Ta Nguon,03,0315,031504
ភូមិ,03150405,ឈើទើ,Chheu Teu,03,0315,031504
ភូមិ,03150406,វាលបំពង់,Veal Bampong,03,0315,031504
ភូមិ,03150501,អូរលើ,Ou Leu,03,0315,031505
ភូមិ,03150502,ក្បាលអូរ,Kbal Ou,03,0315,031505
ភូមិ,03150503,បុសពោធិ,Bos Pou,03,0315,031505
ភូមិ,03150504,អូរបេង,Ou Beng,03,0315,031505
ភូមិ,03150505,ត្រពាំងឈូក,Trapeang Chhuk,03,0315,031505
ភូមិ,03150601,ខ្ទួយទី១,Khtuoy Ti Muoy,03,0315,031506
ភូមិ,03150602,ខ្ទួយទី២,Khtuoy Ti Pir,03,0315,031506
ភូមិ,03150603,ខ្ទួយទី ៣,Khtuoy Ti Bei,03,0315,031506
ភូមិ,03150604,ខ្ទួយទី ៤,Khtuoy Ti Buon,03,0315,031506
ភូមិ,03150605,អូរប្រឡោះ,Ou Pralaoh,03,0315,031506
ភូមិ,03150606,អូរកាប់មាន់,Ou Kab Moan,03,0315,031506
ភូមិ,03150607,អូរឫស្សី,Ou Ruessei,03,0315,031506
ភូមិ,03150608,អូរតាសេក,Ou Ta Sek,03,0315,031506
ភូមិ,03150609,សំរោង,Samraong,03,0315,031506
ភូមិ,03150610,ប្រទង,Pratong,03,0315,031506
ភូមិ,03150611,បិទធ្នូ,Bet Thnu,03,0315,031506
ភូមិ,03150612,ស្ពង់សាខាថ្មី,Spong Sakha Thmei,03,0315,031506
ភូមិ,03150613,ស្ពង់សាខាចាស់,Spong Sakha Chas,03,0315,031506
ភូមិ,03150701,ពាមក្រៅ,Peam Krau,03,0315,031507
ភូមិ,03150702,ពាមក្នុង,Peam Knong,03,0315,031507
ភូមិ,03150703,ដីលើ,Dei Leu,03,0315,031507
ភូមិ,03150704,ទួលរការ,Tuol Rokar,03,0315,031507
ភូមិ,03150705,ដីដុះ,Dei Doh,03,0315,031507
ភូមិ,03150706,ព្រែកសង្កែកើត,Preaek Sangkae Kaeut,03,0315,031507
ភូមិ,03150707,ព្រែកសង្កែលិច,Preaek Sangkae Lech,03,0315,031507
ភូមិ,03150708,កោះកណ្ដាល,Kaoh Kandal,03,0315,031507
ភូមិ,03150709,ស្រែសង្កែ,Srae Sangkae,03,0315,031507
ភូមិ,03150801,ព្រែកស្ដី,Preaek Sdei,03,0315,031508
ភូមិ,03150802,ព្រះអណ្ដូង ទី ១,Preah Andoung Ti Muoy,03,0315,031508
ភូមិ,03150803,ព្រះអណ្ដូង ទី ២,Preah Andoung Ti Pir,03,0315,031508
ភូមិ,03150901,ព្រែកបាក់,Preaek Bak,03,0315,031509
ភូមិ,03150902,ព្រែកកក់,Preaek Kak,03,0315,031509
ភូមិ,03150903,ព្រែករលួស,Preaek Roluos,03,0315,031509
ភូមិ,03150904,ព្រែកព្រះអង្គ,Preaek Preah Angk,03,0315,031509
ភូមិ,03151001,អណ្ដូងពេជ្រ,Andoung Pech,03,0315,031510
ភូមិ,03151002,មាឃ ១,Meakh Muoy,03,0315,031510
ភូមិ,03151003,មាឃ ២,Meakh Pir,03,0315,031510
ភូមិ,03151004,ត្នោតតាសាយ,Tnaot Ta Say,03,0315,031510
ភូមិ,03151005,បឹងកាចូត,Boeng Kachout,03,0315,031510
ភូមិ,03151006,អូរប្រាំទី ២,Ou Pram Ti Pir,03,0315,031510
ភូមិ,03151007,ទួលពោធិ៍,Tuol Pou,03,0315,031510
ភូមិ,03151008,ព្រះ,Preah,03,0315,031510
ភូមិ,03151009,ភ្នំមន្ទីរ,Phnum Montir,03,0315,031510
ភូមិ,03151010,ព្រែកបារាំង,Preaek Barang,03,0315,031510
ភូមិ,03151011,បឹងដែង,Boeng Daeng,03,0315,031510
ភូមិ,03151012,ភ្នំអំពិល,Phnum Ampil,03,0315,031510
ភូមិ,03151013,បឹងកេតលើ,Boeng Ket Leu,03,0315,031510
ភូមិ,03151014,បឹងកេតក្រោម,Boeng Ket Kraom,03,0315,031510
ភូមិ,03151015,ភូមិ ៥៦,Phum Haprammuoy,03,0315,031510
ភូមិ,03151016,ចេកជ្វា,Chek Chvea,03,0315,031510
ភូមិ,03151017,អូរចក,Ou Chak,03,0315,031510
ភូមិ,03151018,ភូមិ គីឡូ ៣,Phum Kilou Bei,03,0315,031510
ភូមិ,03151019,ភូមិ ៣៥,Phum Sampram,03,0315,031510
ភូមិ,03151020,ភូមិ ៧០,Phum Chetseb,03,0315,031510
ភូមិ,03151021,អូរប្រាំទី១,Ou Pram Ti Muoy,03,0315,031510
ភូមិ,03151022,មាឃ ៣,Meakh Bei,03,0315,031510
ភូមិ,03151023,អណ្ដូងស្វាយ,Andoung Svay,03,0315,031510
ភូមិ,03151201,សូភាស,Soupheas,03,0315,031512
ភូមិ,03151202,អង្កោល,Angkaol,03,0315,031512
ភូមិ,03151203,ស្រប,Srab,03,0315,031512
ភូមិ,03151204,ប៉ប្រក,Paprak,03,0315,031512
ភូមិ,03151205,សំបូរ,Sambour,03,0315,031512
ភូមិ,03151206,ដីក្រហម,Dei Kraham,03,0315,031512
ភូមិ,03151207,ទ័ព,Toap,03,0315,031512
ភូមិ,03151301,ធំ,Thum,03,0315,031513
ភូមិ,03151302,ថ្មី,Thmei,03,0315,031513
ភូមិ,03151303,តាមើង,Ta Meung,03,0315,031513
ភូមិ,03151304,វត្ដ,Voat,03,0315,031513
ភូមិ,03151305,ដូនទរ,Doun Tor,03,0315,031513
ភូមិ,03151306,សំពៀងលើ,Sampieng Leu,03,0315,031513
ភូមិ,03151307,សំពៀងក្រោម,Sampieng Kraom,03,0315,031513
ភូមិ,03151401,ទួលសំបួរ,Tuol Sambuor,03,0315,031514
ភូមិ,03151402,ពោន,Poun,03,0315,031514
ភូមិ,03151403,ស្រែអំពៅ,Srae Ampov,03,0315,031514
ភូមិ,03151404,វាលព្រះ,Veal Preah,03,0315,031514
